package_id,origin_city,destination_city,region,status,weight_kg,shipping_cost
PKG-000358,Kaunas,Sarajevo,EU_NORTH,Delayed,30.96,79.95
PKG-000359,Munich,Luxembourg City,EU_WEST,In-Transit,72.94,143.58
PKG-000360,Košice,Novi Sad,EU_NORTH,Delayed,26.0,131.96
PKG-000361,Rome,Luxembourg City,EU_WEST,Delivered,32.59,141.49
PKG-000362,Basel,Novi Sad,EU_NORTH,In-Transit,11.69,34.2
PKG-000363,Athens,Warsaw,EU_NORTH,In-Transit,71.07,127.18
PKG-000364,Frankfurt,Birmingham,EU_WEST,In-Transit,14.92,131.94
PKG-000365,Luxembourg City,Oslo,EU_NORTH,Delayed,46.18,54.96
PKG-000366,Lisbon,Valencia,EU_SOUTH,Delayed,13.05,90.53
PKG-000367,Tampere,Izmir,EU_NORTH,Delivered,3.33,110.98
PKG-000368,Lyon,Ankara,EU_NORTH,Delayed,20.03,46.82
PKG-000369,Sofia,Antwerp,EU_WEST,In-Transit,37.48,111.62
PKG-000370,Oslo,Kaunas,EU_NORTH,In-Transit,18.55,117.15
PKG-000371,Oslo,Bratislava,EU_NORTH,In-Transit,5.7,16.53
PKG-000372,Sofia,Kaunas,EU_NORTH,Delivered,34.97,75.05
PKG-000373,Copenhagen,Warsaw,EU_NORTH,In-Transit,73.16,82.38
PKG-000374,Belgrade,Istanbul,EU_NORTH,Delivered,8.19,40.47
PKG-000375,Dublin,Ljubljana,EU_NORTH,In-Transit,18.78,32.08
PKG-000376,Budapest,Sofia,EU_NORTH,Delivered,18.81,124.33
PKG-000377,Aarhus,Ankara,EU_NORTH,Delivered,54.15,73.31
PKG-000378,Tallinn,Belgrade,EU_NORTH,In-Transit,35.14,139.86
PKG-000379,Brussels,Cologne,EU_WEST,Delivered,70.91,125.43
PKG-000380,Florence,Kraków,EU_NORTH,Delayed,3.89,41.57
PKG-000381,Vilnius,Stockholm,EU_NORTH,In-Transit,40.37,140.48
PKG-000382,Madrid,Edinburgh,EU_WEST,In-Transit,54.63,142.6
PKG-000383,Lyon,Bucharest,EU_NORTH,In-Transit,4.07,75.38
PKG-000384,Podgorica,Stockholm,EU_NORTH,Delayed,5.75,69.9
PKG-000385,Cork,Basel,EU_WEST,In-Transit,9.87,24.49
PKG-000386,Tampere,Istanbul,EU_NORTH,Delivered,70.44,154.97
PKG-000387,Belgrade,Bucharest,EU_NORTH,Delivered,37.63,41.92
PKG-000388,Helsinki,Vilnius,EU_NORTH,Delayed,39.07,55.58
PKG-000389,Madrid,Aarhus,EU_NORTH,In-Transit,69.87,102.11
PKG-000390,Oslo,Tampere,EU_NORTH,In-Transit,38.17,98.11
PKG-000391,Izmir,Oslo,EU_NORTH,In-Transit,35.75,36.88
PKG-000392,Geneva,Sofia,EU_NORTH,Delayed,43.88,137.41
PKG-000393,Antwerp,Vilnius,EU_NORTH,Delayed,20.1,100.26
PKG-000394,Ankara,Thessaloniki,EU_SOUTH,Delivered,54.17,120.57
PKG-000395,Sarajevo,Brno,EU_NORTH,Delivered,11.3,95.79
PKG-000396,Ankara,Geneva,EU_WEST,In-Transit,14.51,69.76
PKG-000397,Valencia,Cluj-Napoca,EU_NORTH,Delayed,51.86,97.83
PKG-000398,Vilnius,Berlin,EU_WEST,Delayed,53.01,111.8
PKG-000399,Aarhus,Kaunas,EU_NORTH,Delivered,39.53,75.75
PKG-000400,Bratislava,Skopje,EU_NORTH,Delayed,25.84,68.98
PKG-000401,Edinburgh,Kaunas,EU_NORTH,Delayed,14.62,46.51
PKG-000402,Oslo,Athens,EU_SOUTH,In-Transit,70.63,182.41
PKG-000403,Turin,Riga,EU_NORTH,Delayed,23.95,66.71
PKG-000404,Cork,Stockholm,EU_NORTH,In-Transit,9.36,93.65
PKG-000405,Debrecen,Warsaw,EU_NORTH,In-Transit,71.61,161.92
PKG-000406,Lyon,Stockholm,EU_NORTH,In-Transit,71.66,74.89
PKG-000407,Birmingham,Kaunas,EU_NORTH,In-Transit,16.25,117.67
PKG-000408,Istanbul,Dublin,EU_WEST,Delayed,10.51,87.31
PKG-000409,London,Manchester,EU_WEST,Delivered,4.04,116.56
PKG-000410,Thessaloniki,Marseille,EU_WEST,In-Transit,7.74,50.71
PKG-000411,Vienna,Madrid,EU_SOUTH,Delivered,0.64,71.09
PKG-000412,Cluj-Napoca,Vilnius,EU_NORTH,In-Transit,35.94,58.98
PKG-000413,Aarhus,Stockholm,EU_NORTH,Delivered,48.53,154.7
PKG-000414,Ankara,Thessaloniki,EU_SOUTH,Delivered,40.25,125.49
PKG-000415,Porto,Sofia,EU_NORTH,Delivered,66.2,81.86
PKG-000416,Debrecen,Tallinn,EU_NORTH,In-Transit,14.18,106.43
PKG-000417,Paris,Rotterdam,EU_WEST,In-Transit,22.55,96.0
PKG-000418,Stockholm,Bratislava,EU_NORTH,In-Transit,74.19,132.76
PKG-000419,Madrid,Tartu,EU_NORTH,Delivered,35.23,57.58
PKG-000420,Helsinki,Seville,EU_SOUTH,Delayed,54.9,128.96
PKG-000421,Rome,Rotterdam,EU_WEST,Delayed,55.31,146.41
PKG-000422,Milan,Porto,EU_SOUTH,In-Transit,45.92,120.18
PKG-000423,Plovdiv,Belgrade,EU_NORTH,Delivered,24.76,73.65
PKG-000424,Rome,Madrid,EU_SOUTH,Delivered,35.94,147.35
PKG-000425,Edinburgh,Budapest,EU_NORTH,In-Transit,17.86,110.13
PKG-000426,Oslo,Ankara,EU_NORTH,Delayed,1.1,83.88
PKG-000427,London,Berlin,EU_WEST,Delivered,50.17,102.99
PKG-000428,Bucharest,Tartu,EU_NORTH,In-Transit,69.25,169.9
PKG-000429,Basel,Gothenburg,EU_NORTH,Delivered,27.72,54.56
PKG-000430,Kaunas,Valencia,EU_SOUTH,In-Transit,34.26,152.28
PKG-000431,Sofia,Podgorica,EU_NORTH,Delayed,68.48,153.59
PKG-000432,Florence,Manchester,EU_WEST,Delivered,51.11,119.44
PKG-000433,Sarajevo,Ljubljana,EU_NORTH,Delayed,39.73,81.68
PKG-000434,Geneva,Berlin,EU_WEST,Delivered,62.2,165.72
PKG-000435,Ankara,Skopje,EU_NORTH,Delayed,11.45,53.61
PKG-000436,Split,Geneva,EU_WEST,In-Transit,51.1,133.97
PKG-000437,Cologne,Belgrade,EU_NORTH,Delivered,33.55,39.69
PKG-000438,Belgrade,Sofia,EU_NORTH,In-Transit,34.4,40.67
PKG-000439,Bergen,Brussels,EU_WEST,Delayed,29.85,127.85
PKG-000440,Florence,Munich,EU_WEST,Delivered,3.64,48.94
PKG-000441,Tirana,Berlin,EU_WEST,In-Transit,70.11,72.38
PKG-000442,Paris,Stockholm,EU_NORTH,Delayed,30.81,122.97
PKG-000443,Sofia,Prague,EU_NORTH,In-Transit,74.47,113.7
PKG-000444,Brno,Frankfurt,EU_WEST,Delayed,51.28,127.5
PKG-000445,Madrid,Warsaw,EU_NORTH,In-Transit,9.12,131.39
PKG-000446,Sarajevo,Luxembourg City,EU_WEST,Delivered,54.66,77.68
PKG-000447,Brussels,Oslo,EU_NORTH,In-Transit,34.86,120.42
PKG-000448,Skopje,Brno,EU_NORTH,In-Transit,61.8,86.73
PKG-000449,Valencia,Cork,EU_WEST,Delivered,14.34,121.71
PKG-000450,Paris,Sofia,EU_NORTH,Delivered,46.22,156.14
PKG-000451,London,Turin,EU_SOUTH,In-Transit,5.28,80.26
PKG-000452,Marseille,Manchester,EU_WEST,Delivered,55.61,100.04
PKG-000453,Tirana,Florence,EU_SOUTH,Delivered,56.64,145.77
PKG-000454,Tartu,Gothenburg,EU_NORTH,Delayed,17.75,129.56
PKG-000455,Copenhagen,Ankara,EU_NORTH,In-Transit,44.94,123.4
PKG-000456,London,Oslo,EU_NORTH,Delayed,65.75,178.67
PKG-000457,Athens,Cluj-Napoca,EU_NORTH,Delayed,22.71,31.12
PKG-000458,Porto,Plovdiv,EU_NORTH,In-Transit,41.8,45.66
PKG-000459,Brno,Sarajevo,EU_NORTH,Delivered,24.08,74.93
PKG-000460,Oslo,Brno,EU_NORTH,Delivered,13.99,80.94
PKG-000461,Athens,Oslo,EU_NORTH,In-Transit,64.35,76.52
PKG-000462,Berlin,Istanbul,EU_NORTH,Delayed,31.1,80.92
PKG-000463,Madrid,Budapest,EU_NORTH,Delayed,18.4,44.54
PKG-000464,Frankfurt,Ljubljana,EU_NORTH,Delayed,63.57,69.63
PKG-000465,Milan,Marseille,EU_WEST,Delayed,20.32,102.61
PKG-000466,Lyon,Munich,EU_WEST,Delayed,14.32,108.08
PKG-000467,Istanbul,Florence,EU_SOUTH,In-Transit,36.08,139.5
PKG-000468,Oslo,Rotterdam,EU_WEST,Delayed,16.08,40.97
PKG-000469,Basel,Kaunas,EU_NORTH,Delayed,68.6,146.29
PKG-000470,Turin,Debrecen,EU_NORTH,In-Transit,68.66,129.11
PKG-000471,Brno,Košice,EU_NORTH,In-Transit,40.14,81.73
PKG-000472,Gdańsk,Belgrade,EU_NORTH,Delayed,66.24,116.72
PKG-000473,Vilnius,Copenhagen,EU_NORTH,In-Transit,68.6,107.29
PKG-000474,Lyon,Izmir,EU_NORTH,Delivered,64.84,148.56
PKG-000475,Edinburgh,Podgorica,EU_NORTH,In-Transit,70.12,133.6
PKG-000476,Gothenburg,Valencia,EU_SOUTH,Delayed,14.92,44.78
PKG-000477,Manchester,Tallinn,EU_NORTH,In-Transit,41.41,152.91
PKG-000478,Birmingham,Riga,EU_NORTH,In-Transit,72.5,143.13
PKG-000479,Bratislava,Lisbon,EU_SOUTH,Delivered,55.02,93.53
PKG-000480,Tirana,Riga,EU_NORTH,Delayed,14.01,123.13
PKG-000481,Berlin,Sarajevo,EU_NORTH,Delayed,2.78,108.47
PKG-000482,Marseille,Amsterdam,EU_WEST,Delivered,31.08,132.02
PKG-000483,Hamburg,Valencia,EU_SOUTH,In-Transit,0.93,65.98
PKG-000484,Berlin,Kaunas,EU_NORTH,Delayed,49.53,48.49
PKG-000485,Podgorica,Cluj-Napoca,EU_NORTH,In-Transit,1.14,69.0
PKG-000486,Skopje,Stockholm,EU_NORTH,Delayed,1.53,103.38
PKG-000487,Zagreb,Porto,EU_SOUTH,Delivered,8.25,23.07
PKG-000488,London,Milan,EU_SOUTH,In-Transit,46.58,74.38
PKG-000489,Dublin,Debrecen,EU_NORTH,In-Transit,6.16,124.85
PKG-000490,Izmir,Manchester,EU_WEST,Delayed,74.27,94.73
PKG-000491,Frankfurt,Paris,EU_WEST,Delayed,7.24,56.17
PKG-000492,Vilnius,Berlin,EU_WEST,Delivered,47.85,129.51
PKG-000493,Tallinn,Zagreb,EU_NORTH,Delivered,48.46,85.44
PKG-000494,Sarajevo,Lyon,EU_WEST,Delayed,17.43,127.47
PKG-000495,Izmir,Vilnius,EU_NORTH,Delayed,20.51,132.83
PKG-000496,Cork,Tirana,EU_NORTH,In-Transit,42.37,44.46
PKG-000497,Brussels,Turin,EU_SOUTH,Delayed,44.13,132.28
PKG-000498,Debrecen,Munich,EU_WEST,Delayed,22.62,91.4
PKG-000499,Budapest,Tirana,EU_NORTH,Delivered,25.05,116.47
PKG-000500,Frankfurt,Tartu,EU_NORTH,Delivered,55.97,93.58
PKG-000501,Zagreb,Thessaloniki,EU_SOUTH,Delayed,62.94,98.87
PKG-000502,Debrecen,Aarhus,EU_NORTH,In-Transit,2.46,39.39
PKG-000503,Riga,Thessaloniki,EU_SOUTH,In-Transit,26.85,140.26
PKG-000504,Rome,Brno,EU_NORTH,Delivered,6.66,84.39
PKG-000505,Munich,Frankfurt,EU_WEST,Delayed,20.28,67.34
PKG-000506,Valencia,Budapest,EU_NORTH,Delivered,23.92,37.62
PKG-000507,Bergen,Split,EU_NORTH,Delivered,27.15,59.95
PKG-000508,Cologne,Rome,EU_SOUTH,Delayed,32.47,98.94
PKG-000509,Cluj-Napoca,Zurich,EU_WEST,Delivered,2.21,48.85
PKG-000510,Aarhus,Budapest,EU_NORTH,Delivered,1.17,55.15
PKG-000511,Istanbul,Manchester,EU_WEST,In-Transit,43.0,61.4
PKG-000512,Lisbon,Madrid,EU_SOUTH,Delivered,20.35,54.01
PKG-000513,Hamburg,Lisbon,EU_SOUTH,In-Transit,32.74,82.86
PKG-000514,Munich,Gdańsk,EU_NORTH,Delayed,19.06,50.29
PKG-000515,Tallinn,Naples,EU_SOUTH,Delivered,34.48,50.07
PKG-000516,Debrecen,Helsinki,EU_NORTH,In-Transit,63.16,103.77
PKG-000517,Split,Helsinki,EU_NORTH,Delayed,32.44,130.9
PKG-000518,Madrid,Oslo,EU_NORTH,Delivered,24.22,138.76
PKG-000519,Kaunas,Copenhagen,EU_NORTH,In-Transit,13.53,63.79
PKG-000520,Gothenburg,Riga,EU_NORTH,In-Transit,72.59,160.04
PKG-000521,Brno,Cork,EU_WEST,Delivered,61.28,103.74
PKG-000522,Izmir,Naples,EU_SOUTH,Delayed,44.52,107.82
PKG-000523,Podgorica,Antwerp,EU_WEST,Delayed,71.49,120.66
PKG-000524,Turin,Split,EU_NORTH,Delivered,59.88,155.15
PKG-000525,Cluj-Napoca,Tallinn,EU_NORTH,In-Transit,10.65,49.89
PKG-000526,Valencia,Plovdiv,EU_NORTH,Delayed,59.23,63.72
PKG-000527,Kaunas,Bucharest,EU_NORTH,Delayed,40.19,149.48
PKG-000528,Sofia,Tirana,EU_NORTH,Delayed,3.0,123.26
PKG-000529,Skopje,Frankfurt,EU_WEST,Delayed,8.43,41.45
PKG-000530,Kraków,Lisbon,EU_SOUTH,Delayed,48.61,51.13
PKG-000531,Bucharest,Helsinki,EU_NORTH,Delivered,72.44,117.73
PKG-000532,Vienna,Edinburgh,EU_WEST,Delayed,16.84,108.44
PKG-000533,Ankara,Athens,EU_SOUTH,Delayed,33.57,79.97
PKG-000534,Tartu,Valencia,EU_SOUTH,Delivered,26.04,29.58
PKG-000535,Gothenburg,Sofia,EU_NORTH,Delayed,69.06,73.5
PKG-000536,Barcelona,Warsaw,EU_NORTH,Delivered,23.56,79.17
PKG-000537,Novi Sad,Kaunas,EU_NORTH,Delayed,26.29,38.56
PKG-000538,Ljubljana,Copenhagen,EU_NORTH,Delayed,5.27,14.34
PKG-000539,Geneva,Brussels,EU_WEST,Delayed,63.73,136.43
PKG-000540,Lisbon,Manchester,EU_WEST,In-Transit,38.82,103.73
PKG-000541,Istanbul,Plovdiv,EU_NORTH,In-Transit,71.9,93.44
PKG-000542,Rome,Zagreb,EU_NORTH,Delivered,29.82,118.33
PKG-000543,Ljubljana,Plovdiv,EU_NORTH,Delivered,29.32,113.99
PKG-000544,Cork,Hamburg,EU_WEST,Delayed,43.41,137.34
PKG-000545,Rome,Gdańsk,EU_NORTH,In-Transit,24.62,80.33
PKG-000546,Riga,Sarajevo,EU_NORTH,In-Transit,72.45,103.69
PKG-000547,Debrecen,Geneva,EU_WEST,Delayed,26.26,128.28
PKG-000548,Porto,Oslo,EU_NORTH,Delayed,68.92,133.9
PKG-000549,Madrid,Copenhagen,EU_NORTH,Delivered,9.06,48.85
PKG-000550,Prague,Barcelona,EU_SOUTH,Delivered,38.43,87.35
PKG-000551,Ankara,Budapest,EU_NORTH,Delayed,31.87,89.99
PKG-000552,Porto,Istanbul,EU_NORTH,Delivered,12.72,49.97
PKG-000553,Copenhagen,Ljubljana,EU_NORTH,Delivered,46.55,147.93
PKG-000554,Riga,Madrid,EU_SOUTH,Delayed,14.84,63.19
PKG-000555,Tartu,Tallinn,EU_NORTH,Delayed,30.83,89.71
PKG-000556,Split,Riga,EU_NORTH,Delivered,12.75,83.19
PKG-000557,Gothenburg,Paris,EU_WEST,Delivered,20.8,86.69
PKG-000558,Bratislava,Izmir,EU_NORTH,Delayed,55.75,143.8
PKG-000559,Belgrade,Geneva,EU_WEST,Delayed,43.06,73.25
PKG-000560,Gdańsk,Tirana,EU_NORTH,Delayed,61.74,61.97
PKG-000561,Split,Tirana,EU_NORTH,Delayed,16.59,69.62
PKG-000562,Manchester,Oslo,EU_NORTH,In-Transit,65.64,64.16
PKG-000563,Warsaw,Cologne,EU_WEST,Delivered,33.07,151.88
PKG-000564,Turin,Warsaw,EU_NORTH,In-Transit,64.61,132.65
PKG-000565,Lisbon,Madrid,EU_SOUTH,Delivered,58.92,152.21
PKG-000566,Izmir,Warsaw,EU_NORTH,Delivered,40.04,110.16
PKG-000567,Aarhus,Gothenburg,EU_NORTH,Delayed,21.88,55.18
PKG-000568,Vienna,Madrid,EU_SOUTH,Delivered,72.22,160.17
PKG-000569,Cork,Luxembourg City,EU_WEST,Delivered,52.68,65.2
PKG-000570,Aarhus,Manchester,EU_WEST,In-Transit,57.17,134.24
PKG-000571,Barcelona,Ankara,EU_NORTH,In-Transit,47.52,120.23
PKG-000572,Ljubljana,Munich,EU_WEST,Delivered,47.61,150.58
PKG-000573,Bucharest,Belgrade,EU_NORTH,In-Transit,56.3,135.72
PKG-000574,Bratislava,Riga,EU_NORTH,Delayed,24.71,25.8
PKG-000575,Cologne,Bratislava,EU_NORTH,Delivered,47.7,128.72
PKG-000576,Skopje,Debrecen,EU_NORTH,Delivered,16.53,70.11
PKG-000577,Tallinn,Dublin,EU_WEST,Delayed,24.38,59.25
PKG-000578,Ankara,Luxembourg City,EU_WEST,In-Transit,42.57,98.93
PKG-000579,Marseille,Lyon,EU_WEST,In-Transit,7.69,105.1
PKG-000580,Brussels,Basel,EU_WEST,In-Transit,69.73,82.73
PKG-000581,Amsterdam,Plovdiv,EU_NORTH,Delivered,15.37,100.2
PKG-000582,Oslo,Seville,EU_SOUTH,Delivered,65.61,165.46
PKG-000583,Gdańsk,Birmingham,EU_WEST,Delayed,6.41,89.69
PKG-000584,Lisbon,Marseille,EU_WEST,Delayed,29.88,66.56
PKG-000585,Thessaloniki,Plovdiv,EU_NORTH,Delivered,49.25,130.81
PKG-000586,Florence,Kaunas,EU_NORTH,Delayed,6.08,80.91
PKG-000587,Split,Rotterdam,EU_WEST,Delivered,0.85,46.45
PKG-000588,Plovdiv,Luxembourg City,EU_WEST,Delivered,35.96,62.54
PKG-000589,Zurich,Copenhagen,EU_NORTH,In-Transit,27.73,63.98
PKG-000590,Madrid,Barcelona,EU_SOUTH,Delayed,5.36,76.65
PKG-000591,Lisbon,Split,EU_NORTH,Delayed,26.5,52.59
PKG-000592,Valencia,Cluj-Napoca,EU_NORTH,Delivered,46.3,96.94
PKG-000593,Cologne,Vienna,EU_WEST,Delayed,10.72,28.39
PKG-000594,Budapest,Warsaw,EU_NORTH,Delivered,72.25,103.65
PKG-000595,Manchester,Cork,EU_WEST,Delayed,48.44,75.45
PKG-000596,Stockholm,Antwerp,EU_WEST,In-Transit,63.63,137.59
PKG-000597,Turin,Novi Sad,EU_NORTH,In-Transit,45.62,65.91
PKG-000598,Gothenburg,Marseille,EU_WEST,Delivered,58.84,149.77
PKG-000599,Tallinn,Budapest,EU_NORTH,Delayed,8.68,71.83
PKG-000600,Munich,Sarajevo,EU_NORTH,In-Transit,66.68,62.63
PKG-000601,Copenhagen,Luxembourg City,EU_WEST,In-Transit,29.17,129.97
PKG-000602,Gdańsk,Tirana,EU_NORTH,Delivered,51.3,139.63
PKG-000603,Brussels,Hamburg,EU_WEST,Delivered,1.28,31.48
PKG-000604,Debrecen,Tartu,EU_NORTH,In-Transit,21.66,108.43
PKG-000605,Plovdiv,Bucharest,EU_NORTH,Delayed,6.41,74.34
PKG-000606,Valencia,Cork,EU_WEST,Delivered,6.5,19.51
PKG-000607,Valencia,Skopje,EU_NORTH,Delayed,24.67,95.84
PKG-000608,Hamburg,Bergen,EU_NORTH,Delivered,52.48,136.7
PKG-000609,Berlin,Manchester,EU_WEST,In-Transit,6.69,62.32
PKG-000610,Berlin,Bergen,EU_NORTH,Delivered,50.04,126.0
PKG-000611,Basel,Rotterdam,EU_WEST,Delivered,53.17,133.87
PKG-000612,Tallinn,Warsaw,EU_NORTH,Delayed,39.34,131.9
PKG-000613,Edinburgh,Lisbon,EU_SOUTH,In-Transit,28.05,118.32
PKG-000614,Basel,Antwerp,EU_WEST,Delayed,25.29,77.52
PKG-000615,Hamburg,Edinburgh,EU_WEST,Delivered,53.5,119.17
PKG-000616,Tallinn,Bratislava,EU_NORTH,Delayed,38.43,43.82
PKG-000617,Lisbon,Prague,EU_NORTH,Delayed,12.01,107.51
PKG-000618,Geneva,Thessaloniki,EU_SOUTH,Delivered,55.62,52.09
PKG-000619,Manchester,Lyon,EU_WEST,Delivered,35.51,80.64
PKG-000620,Porto,Paris,EU_WEST,Delayed,41.58,149.52
PKG-000621,Sofia,Athens,EU_SOUTH,Delayed,24.3,75.11
PKG-000622,Copenhagen,Dublin,EU_WEST,Delivered,61.99,125.78
PKG-000623,Tartu,Marseille,EU_WEST,Delivered,13.66,112.63
PKG-000624,Bucharest,Hamburg,EU_WEST,In-Transit,65.81,164.36
PKG-000625,Aarhus,Cologne,EU_WEST,Delivered,41.59,40.81
PKG-000626,Gothenburg,Izmir,EU_NORTH,Delivered,58.89,143.31
PKG-000627,Košice,Prague,EU_NORTH,Delivered,44.48,101.51
PKG-000628,Tirana,Manchester,EU_WEST,Delivered,11.5,126.16
PKG-000629,Thessaloniki,Tirana,EU_NORTH,Delivered,26.15,127.48
PKG-000630,Helsinki,Amsterdam,EU_WEST,Delayed,56.98,98.09
PKG-000631,Bergen,Zurich,EU_WEST,In-Transit,15.59,135.73
PKG-000632,Riga,Berlin,EU_WEST,In-Transit,72.95,83.59
PKG-000633,Cologne,Lyon,EU_WEST,Delayed,69.12,170.93
PKG-000634,Cluj-Napoca,Prague,EU_NORTH,Delayed,34.52,123.59
PKG-000635,Vienna,Tartu,EU_NORTH,Delivered,10.23,111.59
PKG-000636,Izmir,Berlin,EU_WEST,Delivered,32.76,148.05
PKG-000637,Gothenburg,Edinburgh,EU_WEST,In-Transit,63.86,169.91
PKG-000638,Aarhus,Copenhagen,EU_NORTH,Delivered,34.09,61.51
PKG-000639,Madrid,Zurich,EU_WEST,In-Transit,11.87,34.31
PKG-000640,Copenhagen,Cluj-Napoca,EU_NORTH,Delivered,9.28,55.38
PKG-000641,Ljubljana,Bergen,EU_NORTH,Delivered,34.89,136.45
PKG-000642,Seville,Oslo,EU_NORTH,Delivered,62.02,140.84
PKG-000643,Florence,Aarhus,EU_NORTH,In-Transit,11.34,99.48
PKG-000644,Debrecen,Belgrade,EU_NORTH,Delivered,3.91,43.68
PKG-000645,Antwerp,Bucharest,EU_NORTH,Delayed,64.13,125.72
PKG-000646,Manchester,Vienna,EU_WEST,Delivered,34.79,130.54
PKG-000647,Basel,Rotterdam,EU_WEST,Delivered,4.86,102.35
PKG-000648,Luxembourg City,Naples,EU_SOUTH,Delayed,61.82,101.72
PKG-000649,Frankfurt,Edinburgh,EU_WEST,Delivered,68.83,72.0
PKG-000650,Naples,Split,EU_NORTH,In-Transit,60.75,67.17
PKG-000651,Basel,Lyon,EU_WEST,Delayed,70.69,70.66
PKG-000652,Zagreb,Debrecen,EU_NORTH,In-Transit,37.34,82.17
PKG-000653,Porto,Kraków,EU_NORTH,In-Transit,16.3,40.81
PKG-000654,Ljubljana,Valencia,EU_SOUTH,Delivered,2.84,81.22
PKG-000655,Gothenburg,Tallinn,EU_NORTH,Delivered,31.05,96.98
PKG-000656,Cologne,Cork,EU_WEST,Delayed,28.88,79.36
PKG-000657,Sarajevo,Manchester,EU_WEST,Delivered,47.4,141.05
PKG-000658,Brno,Kraków,EU_NORTH,In-Transit,36.11,128.97
PKG-000659,Izmir,Tartu,EU_NORTH,Delivered,24.29,57.6
PKG-000660,Copenhagen,Athens,EU_SOUTH,In-Transit,2.44,103.86
PKG-000661,Berlin,Vilnius,EU_NORTH,Delivered,39.83,130.38
PKG-000662,Seville,Vienna,EU_WEST,Delayed,18.78,49.4
PKG-000663,Berlin,Athens,EU_SOUTH,In-Transit,43.28,159.21
PKG-000664,Kraków,Porto,EU_SOUTH,Delayed,13.41,87.0
PKG-000665,Kraków,Antwerp,EU_WEST,Delayed,52.83,91.61
PKG-000666,Izmir,Barcelona,EU_SOUTH,In-Transit,42.34,63.08
PKG-000667,Tirana,Bergen,EU_NORTH,Delivered,13.37,20.42
PKG-000668,Thessaloniki,Athens,EU_SOUTH,In-Transit,1.74,63.34
PKG-000669,Naples,Luxembourg City,EU_WEST,In-Transit,25.72,47.66
PKG-000670,Berlin,Brussels,EU_WEST,Delivered,11.29,98.66
PKG-000671,Geneva,Sarajevo,EU_NORTH,In-Transit,64.59,174.67
PKG-000672,Debrecen,Vienna,EU_WEST,Delivered,25.41,64.81
PKG-000673,Zagreb,Riga,EU_NORTH,Delayed,48.78,66.87
PKG-000674,Kraków,Athens,EU_SOUTH,In-Transit,50.0,144.73
PKG-000675,Bergen,Gothenburg,EU_NORTH,Delayed,9.77,100.26
PKG-000676,Ankara,Debrecen,EU_NORTH,Delayed,63.84,151.26
PKG-000677,Paris,Rome,EU_SOUTH,Delayed,45.28,153.51
PKG-000678,Athens,Izmir,EU_NORTH,In-Transit,8.03,70.87
PKG-000679,Munich,London,EU_WEST,Delayed,26.17,65.09
PKG-000680,Cologne,Helsinki,EU_NORTH,Delivered,33.64,64.92
PKG-000681,Hamburg,Warsaw,EU_NORTH,Delivered,19.44,33.99
PKG-000682,Marseille,Budapest,EU_NORTH,Delivered,33.01,82.92
PKG-000683,Cluj-Napoca,Tallinn,EU_NORTH,In-Transit,66.16,102.88
PKG-000684,Vienna,Kaunas,EU_NORTH,Delayed,59.21,124.2
PKG-000685,Athens,Seville,EU_SOUTH,Delivered,33.98,129.29
PKG-000686,Gothenburg,Brussels,EU_WEST,Delivered,24.07,139.16
PKG-000687,Tampere,Lisbon,EU_SOUTH,Delivered,66.62,80.44
PKG-000688,Podgorica,Cologne,EU_WEST,In-Transit,25.51,144.42
PKG-000689,Antwerp,Zagreb,EU_NORTH,In-Transit,70.7,84.39
PKG-000690,Seville,Marseille,EU_WEST,Delivered,7.82,35.81
PKG-000691,Cluj-Napoca,Podgorica,EU_NORTH,In-Transit,54.22,138.18
PKG-000692,Stockholm,Oslo,EU_NORTH,Delayed,18.01,25.76
PKG-000693,Podgorica,Riga,EU_NORTH,In-Transit,11.73,57.77
PKG-000694,Cologne,Gothenburg,EU_NORTH,In-Transit,61.84,132.07
PKG-000695,Naples,Vienna,EU_WEST,In-Transit,2.17,26.84
PKG-000696,Frankfurt,Vilnius,EU_NORTH,In-Transit,63.32,95.32
PKG-000697,Vilnius,Riga,EU_NORTH,Delayed,67.14,93.37
PKG-000698,Tirana,Budapest,EU_NORTH,In-Transit,14.07,122.72
PKG-000699,Rome,Ljubljana,EU_NORTH,In-Transit,3.59,60.32
PKG-000700,Athens,Dublin,EU_WEST,Delayed,42.43,58.7
PKG-000701,Vienna,Frankfurt,EU_WEST,In-Transit,50.19,144.14
PKG-000702,Thessaloniki,Podgorica,EU_NORTH,Delayed,4.81,55.04
PKG-000703,Sofia,Skopje,EU_NORTH,Delayed,51.61,160.73
PKG-000704,London,Vilnius,EU_NORTH,Delayed,22.59,71.08
PKG-000705,Paris,Tartu,EU_NORTH,Delayed,42.95,103.03
PKG-000706,Barcelona,Basel,EU_WEST,Delivered,71.21,118.91
PKG-000707,Florence,Milan,EU_SOUTH,Delayed,9.68,63.53
PKG-000708,Zagreb,Naples,EU_SOUTH,Delayed,74.8,143.35
PKG-000709,Edinburgh,Copenhagen,EU_NORTH,Delivered,68.33,172.28
PKG-000710,Cologne,Budapest,EU_NORTH,In-Transit,41.84,106.31
PKG-000711,Novi Sad,Bratislava,EU_NORTH,Delayed,68.81,64.47
PKG-000712,Novi Sad,Sofia,EU_NORTH,Delayed,8.66,29.82
PKG-000713,Vienna,Zurich,EU_WEST,In-Transit,42.31,52.58
PKG-000714,Skopje,Warsaw,EU_NORTH,Delayed,65.87,92.19
